id,observed_on,user_id,url,image_url,description,latitude,longitude,scientific_name
12844498,2018-05-26,822036,https://www.inaturalist.org/observations/12844498,https://static.inaturalist.org/photos/18637115/medium.jpg,,34.2452816905,-118.2835180804,Diplacus longiflorus
12851180,2018-05-26,164822,https://www.inaturalist.org/observations/12851180,https://static.inaturalist.org/photos/18648106/medium.jpeg,,34.3768803996,-118.4678704175,Diplacus longiflorus
12863243,2018-05-27,746835,https://www.inaturalist.org/observations/12863243,https://inaturalist-open-data.s3.amazonaws.com/photos/18669529/medium.jpg,,34.1901731777,-118.2437052491,Diplacus longiflorus
12868911,2018-05-09,214993,https://www.inaturalist.org/observations/12868911,https://inaturalist-open-data.s3.amazonaws.com/photos/18678545/medium.jpg,,36.5068333333,-121.1820533333,Diplacus linearis
12869670,2018-05-27,81779,https://www.inaturalist.org/observations/12869670,https://inaturalist-open-data.s3.amazonaws.com/photos/18679553/medium.jpg,,34.1217760882,-118.5514079501,Diplacus longiflorus
12877148,2018-05-27,968844,https://www.inaturalist.org/observations/12877148,https://static.inaturalist.org/photos/18693269/medium.jpg,,34.1214342323,-118.9238380362,Diplacus longiflorus
12878118,2018-05-27,543626,https://www.inaturalist.org/observations/12878118,https://static.inaturalist.org/photos/18695223/medium.jpg,,34.0611028333,-118.5112216667,Diplacus longiflorus
12878815,2018-05-27,340222,https://www.inaturalist.org/observations/12878815,https://inaturalist-open-data.s3.amazonaws.com/photos/18696567/medium.jpg,,34.1485138333,-118.3067333333,Diplacus longiflorus
12878970,2018-05-27,340222,https://www.inaturalist.org/observations/12878970,https://inaturalist-open-data.s3.amazonaws.com/photos/18696775/medium.jpg,,34.148475,-118.303895,Diplacus longiflorus
12879397,2018-05-27,422195,https://www.inaturalist.org/observations/12879397,https://static.inaturalist.org/photos/18697697/medium.jpg,,34.3081383333,-118.2528133333,Diplacus longiflorus
12902819,2018-05-28,409745,https://www.inaturalist.org/observations/12902819,https://static.inaturalist.org/photos/18738265/medium.jpg,,34.1217028333,-118.9242466667,Diplacus longiflorus
12904476,2018-05-26,673365,https://www.inaturalist.org/observations/12904476,https://inaturalist-open-data.s3.amazonaws.com/photos/18741474/medium.jpg,,36.1352471667,-121.5839533333,Diplacus linearis
12906531,2018-05-28,571886,https://www.inaturalist.org/observations/12906531,https://inaturalist-open-data.s3.amazonaws.com/photos/18745309/medium.jpeg,,34.1912329412,-118.0171091482,Diplacus longiflorus
12923767,2018-05-26,85453,https://www.inaturalist.org/observations/12923767,https://static.inaturalist.org/photos/18775889/medium.jpg,,34.0950445,-118.4720833333,Diplacus longiflorus
12928039,2018-05-27,431103,https://www.inaturalist.org/observations/12928039,https://inaturalist-open-data.s3.amazonaws.com/photos/18783363/medium.jpeg,,34.2605505893,-118.1922912598,Diplacus longiflorus
12958938,2018-05-30,495751,https://www.inaturalist.org/observations/12958938,https://static.inaturalist.org/photos/18838071/medium.jpeg,,34.21708897,-118.14524737,Diplacus longiflorus
12965522,2016-04-26,4451,https://www.inaturalist.org/observations/12965522,https://static.inaturalist.org/photos/18848793/medium.jpeg,"",34.090582,-118.585825,Diplacus longiflorus
12965959,2018-05-30,771169,https://www.inaturalist.org/observations/12965959,https://static.inaturalist.org/photos/18849925/medium.jpg,,34.2029482061,-118.1229712183,Diplacus longiflorus
12973079,2018-05-27,405804,https://www.inaturalist.org/observations/12973079,https://inaturalist-open-data.s3.amazonaws.com/photos/18862913/medium.jpg,,34.4840083333,-118.6393583333,Diplacus longiflorus
13017090,2018-06-01,1000203,https://www.inaturalist.org/observations/13017090,https://static.inaturalist.org/photos/18939839/medium.jpg,,34.1284029046,-118.2877452114,Diplacus longiflorus
13017134,2018-06-01,1000203,https://www.inaturalist.org/observations/13017134,https://static.inaturalist.org/photos/18939890/medium.jpg,,34.1284634639,-118.2876354085,Diplacus longiflorus
13043683,2018-06-02,1001582,https://www.inaturalist.org/observations/13043683,https://inaturalist-open-data.s3.amazonaws.com/photos/18986308/medium.jpg,,34.1996779573,-118.2171349694,Diplacus longiflorus
13043843,2018-06-02,1001817,https://www.inaturalist.org/observations/13043843,https://static.inaturalist.org/photos/18986586/medium.jpg,,34.1996759037,-118.2171886136,Diplacus longiflorus
13046894,2018-06-02,999994,https://www.inaturalist.org/observations/13046894,https://inaturalist-open-data.s3.amazonaws.com/photos/18991906/medium.jpg,,34.2002607974,-118.2096066587,Diplacus longiflorus
13046900,2018-06-02,1000838,https://www.inaturalist.org/observations/13046900,https://static.inaturalist.org/photos/18991892/medium.jpg,,34.2001391454,-118.2161211182,Diplacus longiflorus
13047234,2018-06-02,152894,https://www.inaturalist.org/observations/13047234,https://inaturalist-open-data.s3.amazonaws.com/photos/18992638/medium.jpg,,34.2022033333,-118.2141333333,Diplacus longiflorus
13047418,2018-05-20,881128,https://www.inaturalist.org/observations/13047418,https://static.inaturalist.org/photos/18992070/medium.jpeg,,36.4956694444,-121.1731027778,Diplacus linearis
13047447,2018-06-02,1001582,https://www.inaturalist.org/observations/13047447,https://inaturalist-open-data.s3.amazonaws.com/photos/18993018/medium.jpg,,34.1996635823,-118.2171466203,Diplacus longiflorus
13047908,2018-06-02,451386,https://www.inaturalist.org/observations/13047908,https://static.inaturalist.org/photos/18993784/medium.jpg,,34.2015347164,-118.2151352988,Diplacus longiflorus
13052014,2018-06-02,976136,https://www.inaturalist.org/observations/13052014,https://static.inaturalist.org/photos/19001512/medium.jpg,,34.1771283333,-118.0974416667,Diplacus longiflorus
13065547,2018-06-02,967296,https://www.inaturalist.org/observations/13065547,https://inaturalist-open-data.s3.amazonaws.com/photos/19026321/medium.jpeg,,34.11968685,-118.30640027,Diplacus longiflorus
13067721,2018-06-02,74669,https://www.inaturalist.org/observations/13067721,https://inaturalist-open-data.s3.amazonaws.com/photos/19030949/medium.jpg,,34.2407333333,-118.0969471667,Diplacus longiflorus
13093943,2018-06-03,643440,https://www.inaturalist.org/observations/13093943,https://inaturalist-open-data.s3.amazonaws.com/photos/19077458/medium.jpg,,34.5525633333,-118.51622,Diplacus longiflorus
13100872,2018-06-02,74669,https://www.inaturalist.org/observations/13100872,https://inaturalist-open-data.s3.amazonaws.com/photos/19089918/medium.jpg,"",34.233882,-118.115998,Diplacus longiflorus
13125013,2018-06-04,755511,https://www.inaturalist.org/observations/13125013,https://static.inaturalist.org/photos/19134954/medium.jpg,,34.0554888333,-118.879805,Diplacus longiflorus
13126571,2018-05-31,108450,https://www.inaturalist.org/observations/13126571,https://inaturalist-open-data.s3.amazonaws.com/photos/19138115/medium.jpeg,"",36.082613,-121.401512,Diplacus linearis
13128633,2018-06-04,1699115,https://www.inaturalist.org/observations/13128633,https://inaturalist-open-data.s3.amazonaws.com/photos/19141949/medium.jpeg,,34.2158194,-118.1482782,Diplacus longiflorus
13143617,2018-05-23,770905,https://www.inaturalist.org/observations/13143617,https://static.inaturalist.org/photos/19169410/medium.jpeg,,34.2171027778,-118.1452166667,Diplacus longiflorus
13199340,2018-05-23,771390,https://www.inaturalist.org/observations/13199340,https://static.inaturalist.org/photos/19297243/medium.jpg,,34.2092552355,-118.1224212661,Diplacus longiflorus
13250343,2018-06-08,13979,https://www.inaturalist.org/observations/13250343,https://inaturalist-open-data.s3.amazonaws.com/photos/19388925/medium.jpg,“ Santa Lucia “ ,36.0578278333,-121.5435033333,Diplacus linearis
13271396,2018-06-09,278189,https://www.inaturalist.org/observations/13271396,https://inaturalist-open-data.s3.amazonaws.com/photos/19425006/medium.jpeg,,34.2246194444,-118.1644666667,Diplacus longiflorus
13280664,2018-05-30,776579,https://www.inaturalist.org/observations/13280664,https://static.inaturalist.org/photos/19442464/medium.jpg,,34.2176033333,-118.1454778333,Diplacus longiflorus
13284484,2018-06-08,179103,https://www.inaturalist.org/observations/13284484,https://inaturalist-open-data.s3.amazonaws.com/photos/19450118/medium.jpg,,36.0578195,-121.5434633333,Diplacus linearis
13305362,2018-06-10,81779,https://www.inaturalist.org/observations/13305362,https://inaturalist-open-data.s3.amazonaws.com/photos/19485563/medium.jpg,,34.1299250163,-118.5342053511,Diplacus longiflorus
13321644,2018-05-30,778405,https://www.inaturalist.org/observations/13321644,https://inaturalist-open-data.s3.amazonaws.com/photos/19514637/medium.jpg,,34.2170783333,-118.1453166667,Diplacus longiflorus
13326173,2018-05-23,771175,https://www.inaturalist.org/observations/13326173,https://static.inaturalist.org/photos/19523030/medium.jpg,,34.20627,-118.1251971667,Diplacus longiflorus
13382407,2018-06-12,780768,https://www.inaturalist.org/observations/13382407,https://static.inaturalist.org/photos/19624116/medium.jpg,,34.2163655721,-118.1471459103,Diplacus longiflorus
13385852,2018-06-11,333492,https://www.inaturalist.org/observations/13385852,https://inaturalist-open-data.s3.amazonaws.com/photos/19630788/medium.jpeg,,34.11313926,-116.97885049,Diplacus longiflorus
13423634,2018-06-11,14744,https://www.inaturalist.org/observations/13423634,https://inaturalist-open-data.s3.amazonaws.com/photos/19696233/medium.jpg,Above 2000ft elevation in Santa Lucia mts. ,36.0665333333,-121.5541,Diplacus linearis
13444657,2018-06-05,617101,https://www.inaturalist.org/observations/13444657,https://inaturalist-open-data.s3.amazonaws.com/photos/19731234/medium.jpeg,,34.3085314309,-118.5117057211,Diplacus longiflorus
13507005,2018-06-16,795991,https://www.inaturalist.org/observations/13507005,https://inaturalist-open-data.s3.amazonaws.com/photos/19841860/medium.jpg,,33.7568383333,-116.72107,Diplacus longiflorus
13514975,2018-06-14,613764,https://www.inaturalist.org/observations/13514975,https://static.inaturalist.org/photos/19856311/medium.jpg,,36.4976283333,-121.176605,Diplacus linearis
13559644,2018-06-17,661393,https://www.inaturalist.org/observations/13559644,https://static.inaturalist.org/photos/19936501/medium.jpg,,34.1910833333,-118.0897305,Diplacus longiflorus
13751291,2014-04-27,951326,https://www.inaturalist.org/observations/13751291,https://inaturalist-open-data.s3.amazonaws.com/photos/20269201/medium.jpg,,34.0527605656,-118.5600746289,Diplacus longiflorus
13759270,2018-06-24,499666,https://www.inaturalist.org/observations/13759270,https://static.inaturalist.org/photos/20283958/medium.jpg,,34.1898533333,-118.1320721667,Diplacus longiflorus
13763783,2018-04-28,246272,https://www.inaturalist.org/observations/13763783,https://inaturalist-open-data.s3.amazonaws.com/photos/20291672/medium.jpg,,34.1458574165,-117.7146554886,Diplacus longiflorus
13764482,2018-06-24,340222,https://www.inaturalist.org/observations/13764482,https://inaturalist-open-data.s3.amazonaws.com/photos/20287937/medium.jpeg,,34.1343833333,-118.3001638889,Diplacus longiflorus
13771005,2018-06-19,201119,https://www.inaturalist.org/observations/13771005,https://inaturalist-open-data.s3.amazonaws.com/photos/20304114/medium.jpg,,34.0834528333,-118.8928966667,Diplacus longiflorus
13793076,2018-06-25,340222,https://www.inaturalist.org/observations/13793076,https://inaturalist-open-data.s3.amazonaws.com/photos/20341428/medium.jpeg,,34.1255111111,-118.2794944444,Diplacus longiflorus
13793114,2018-06-25,340222,https://www.inaturalist.org/observations/13793114,https://inaturalist-open-data.s3.amazonaws.com/photos/20342315/medium.jpeg,,34.1344,-118.3002166667,Diplacus longiflorus
13793172,2018-06-25,340222,https://www.inaturalist.org/observations/13793172,https://inaturalist-open-data.s3.amazonaws.com/photos/20341270/medium.jpeg,,34.1360194444,-118.3011861111,Diplacus longiflorus
13793179,2018-06-25,340222,https://www.inaturalist.org/observations/13793179,https://inaturalist-open-data.s3.amazonaws.com/photos/20341396/medium.jpeg,,34.1365555556,-118.3009861111,Diplacus longiflorus
13793192,2018-06-25,340222,https://www.inaturalist.org/observations/13793192,https://inaturalist-open-data.s3.amazonaws.com/photos/20341798/medium.jpeg,,34.1366833333,-118.3019861111,Diplacus longiflorus
13793318,2018-06-25,340222,https://www.inaturalist.org/observations/13793318,https://inaturalist-open-data.s3.amazonaws.com/photos/20341067/medium.jpeg,,34.1364444444,-118.3093333333,Diplacus longiflorus
13793554,2018-06-25,340222,https://www.inaturalist.org/observations/13793554,https://inaturalist-open-data.s3.amazonaws.com/photos/20341128/medium.jpeg,,34.1356777778,-118.310425,Diplacus longiflorus
13793985,2018-06-25,340222,https://www.inaturalist.org/observations/13793985,https://inaturalist-open-data.s3.amazonaws.com/photos/20342012/medium.jpeg,,34.1355361111,-118.3183277778,Diplacus longiflorus
13793996,2018-06-25,340222,https://www.inaturalist.org/observations/13793996,https://inaturalist-open-data.s3.amazonaws.com/photos/20342221/medium.jpeg,,34.135625,-118.3187416667,Diplacus longiflorus
13794196,2018-06-25,340222,https://www.inaturalist.org/observations/13794196,https://inaturalist-open-data.s3.amazonaws.com/photos/20341243/medium.jpeg,,34.1349944444,-118.3210138889,Diplacus longiflorus
13794215,2018-06-25,340222,https://www.inaturalist.org/observations/13794215,https://inaturalist-open-data.s3.amazonaws.com/photos/20341511/medium.jpeg,,34.1348194444,-118.3219222222,Diplacus longiflorus
13794445,2018-06-25,340222,https://www.inaturalist.org/observations/13794445,https://inaturalist-open-data.s3.amazonaws.com/photos/20341278/medium.jpeg,,34.1367861111,-118.325325,Diplacus longiflorus
13865959,2018-06-28,107568,https://www.inaturalist.org/observations/13865959,https://inaturalist-open-data.s3.amazonaws.com/photos/20468449/medium.jpg,,34.648155,-118.5243133333,Diplacus longiflorus
13874989,2018-06-28,643440,https://www.inaturalist.org/observations/13874989,https://inaturalist-open-data.s3.amazonaws.com/photos/20484550/medium.jpg,,34.0634,-118.5401216667,Diplacus longiflorus
13887281,2018-06-16,914375,https://www.inaturalist.org/observations/13887281,https://static.inaturalist.org/photos/20507302/medium.jpg,,34.0411638333,-118.7541583333,Diplacus longiflorus
13891558,2018-06-29,19229,https://www.inaturalist.org/observations/13891558,https://inaturalist-open-data.s3.amazonaws.com/photos/20515397/medium.jpeg,,34.34471916,-119.41225011,Diplacus longiflorus
13933934,2018-05-13,1058251,https://www.inaturalist.org/observations/13933934,https://static.inaturalist.org/photos/20590202/medium.jpg,,34.371453728,-118.5299061622,Diplacus longiflorus
13995234,2018-06-02,687217,https://www.inaturalist.org/observations/13995234,https://static.inaturalist.org/photos/20698011/medium.jpeg,,34.094875,-118.5819555556,Diplacus longiflorus
13998058,2018-07-02,643440,https://www.inaturalist.org/observations/13998058,https://inaturalist-open-data.s3.amazonaws.com/photos/20702876/medium.jpg,,34.0604445,-118.5242833333,Diplacus longiflorus
14034859,2018-07-03,427782,https://www.inaturalist.org/observations/14034859,https://inaturalist-open-data.s3.amazonaws.com/photos/20751835/medium.jpg,"The plant was a small semiwoody shrub. The leaves were thick, curled, and sticky. Sadly, it had no orange blooms, only the remains of once proud flowers. That's nature's cycle though, flowers come and go in the Coastal Sage Scrub.",34.0076198291,-117.807579143,Diplacus longiflorus
14053905,2018-07-04,421854,https://www.inaturalist.org/observations/14053905,https://inaturalist-open-data.s3.amazonaws.com/photos/20796830/medium.jpg,,34.2177583333,-118.1128528333,Diplacus longiflorus
14060465,2018-07-04,889974,https://www.inaturalist.org/observations/14060465,https://static.inaturalist.org/photos/20808826/medium.jpg,,34.1186945,-118.3020166667,Diplacus longiflorus
14367427,2017-06-11,1080440,https://www.inaturalist.org/observations/14367427,https://inaturalist-open-data.s3.amazonaws.com/photos/21356675/medium.jpeg,,34.0514624413,-118.5116075724,Diplacus longiflorus
14376476,2018-07-14,1026250,https://www.inaturalist.org/observations/14376476,https://inaturalist-open-data.s3.amazonaws.com/photos/21375166/medium.jpeg,,33.8370878187,-117.7547874302,Diplacus longiflorus
14429315,2018-06-09,881624,https://www.inaturalist.org/observations/14429315,https://static.inaturalist.org/photos/21471158/medium.jpg,,34.3570116667,-118.49813,Diplacus longiflorus
14760039,2018-05-31,943160,https://www.inaturalist.org/observations/14760039,https://static.inaturalist.org/photos/22021391/medium.jpg,,34.16974263,-117.6895199572,Diplacus longiflorus
15402598,2018-08-13,754806,https://www.inaturalist.org/observations/15402598,https://static.inaturalist.org/photos/23088244/medium.jpg,,33.9849973424,-118.4190916457,Diplacus longiflorus
15439426,2015-04-04,20270,https://www.inaturalist.org/observations/15439426,https://inaturalist-open-data.s3.amazonaws.com/photos/23157527/medium.jpeg,,36.2316908,-121.4852497,Diplacus linearis
15553360,2018-06-08,106770,https://www.inaturalist.org/observations/15553360,https://inaturalist-open-data.s3.amazonaws.com/photos/23275227/medium.jpeg,,34.2354642048,-117.6605010836,Diplacus longiflorus
15628328,2018-08-18,309263,https://www.inaturalist.org/observations/15628328,https://inaturalist-open-data.s3.amazonaws.com/photos/23356499/medium.jpg,,33.8496999722,-118.1008724404,Diplacus longiflorus
15696649,2018-08-19,309263,https://www.inaturalist.org/observations/15696649,https://inaturalist-open-data.s3.amazonaws.com/photos/23426215/medium.jpg,,33.7712446052,-118.1337072349,Diplacus longiflorus
15804804,2018-05-30,1156539,https://www.inaturalist.org/observations/15804804,https://static.inaturalist.org/photos/23623544/medium.jpg,,34.1901863057,-118.1041180591,Diplacus longiflorus
16173863,2017-03-23,159384,https://www.inaturalist.org/observations/16173863,https://static.inaturalist.org/photos/24252913/medium.jpg,,33.939995,-117.6973633333,Diplacus longiflorus
16615533,2010-06-30,1108160,https://www.inaturalist.org/observations/16615533,https://inaturalist-open-data.s3.amazonaws.com/photos/25039091/medium.jpg,On trail to Seely Creek/Heart Rock Falls.  ,34.2612186824,-117.3056283799,Diplacus longiflorus
17697172,2017-05-03,436984,https://www.inaturalist.org/observations/17697172,https://inaturalist-open-data.s3.amazonaws.com/photos/26972339/medium.jpg,growing on sheer slope of (limestone?) hillside ,36.4657978738,-121.8060452119,Diplacus linearis
17816586,2018-10-24,447475,https://www.inaturalist.org/observations/17816586,https://inaturalist-open-data.s3.amazonaws.com/photos/27189883/medium.jpg,,34.0780111667,-118.7936083333,Diplacus longiflorus
17945028,2018-05-04,744235,https://www.inaturalist.org/observations/17945028,https://inaturalist-open-data.s3.amazonaws.com/photos/27417058/medium.jpeg,,35.9840197584,-121.4323907459,Diplacus linearis
18717988,2018-05-17,173183,https://www.inaturalist.org/observations/18717988,https://inaturalist-open-data.s3.amazonaws.com/photos/28661294/medium.jpg,,34.4455611111,-118.6177,Diplacus longiflorus
18717999,2018-05-17,173183,https://www.inaturalist.org/observations/18717999,https://inaturalist-open-data.s3.amazonaws.com/photos/28661834/medium.jpg,,34.4328222222,-118.6251916667,Diplacus longiflorus
18790242,2012-06-11,758510,https://www.inaturalist.org/observations/18790242,https://static.inaturalist.org/photos/28780393/medium.jpeg,Nothing really matching in iNat suggestions,34.0792143131,-119.0127386544,Diplacus longiflorus
19409314,2019-01-03,29207,https://www.inaturalist.org/observations/19409314,https://inaturalist-open-data.s3.amazonaws.com/photos/29854024/medium.jpg,,36.2941102451,-121.5810717457,Diplacus linearis
19580825,2019-01-10,1122718,https://www.inaturalist.org/observations/19580825,https://inaturalist-open-data.s3.amazonaws.com/photos/30142572/medium.jpg,"",34.1933416667,-118.210975,Diplacus longiflorus
19623396,2019-01-13,643440,https://www.inaturalist.org/observations/19623396,https://inaturalist-open-data.s3.amazonaws.com/photos/30213662/medium.jpg,,34.1172138333,-118.4125666667,Diplacus longiflorus
19705943,2019-01-17,447475,https://www.inaturalist.org/observations/19705943,https://inaturalist-open-data.s3.amazonaws.com/photos/30357184/medium.jpg,,34.0549305,-118.59922,Diplacus longiflorus
19718730,2014-04-05,1211180,https://www.inaturalist.org/observations/19718730,https://inaturalist-open-data.s3.amazonaws.com/photos/30379105/medium.jpeg,"",31.8540251948,-116.5298184523,Diplacus longiflorus
19886616,2019-01-26,83520,https://www.inaturalist.org/observations/19886616,https://inaturalist-open-data.s3.amazonaws.com/photos/30667420/medium.jpg,,34.1521861667,-118.3024216667,Diplacus longiflorus
19923219,2019-01-13,172086,https://www.inaturalist.org/observations/19923219,https://inaturalist-open-data.s3.amazonaws.com/photos/30729975/medium.jpeg,,34.1462236326,-117.7121458482,Diplacus longiflorus
19940685,2019-01-13,172086,https://www.inaturalist.org/observations/19940685,https://inaturalist-open-data.s3.amazonaws.com/photos/30763750/medium.jpeg,,34.1514744301,-117.7146206567,Diplacus longiflorus
20758831,2019-02-24,32015,https://www.inaturalist.org/observations/20758831,https://static.inaturalist.org/photos/32010398/medium.jpg,,34.003434103,-117.7985893489,Diplacus longiflorus
21007807,2019-03-06,38338,https://www.inaturalist.org/observations/21007807,https://inaturalist-open-data.s3.amazonaws.com/photos/32446765/medium.jpg,,33.653205,-117.8856966667,Diplacus longiflorus
21008971,2005-03-01,173183,https://www.inaturalist.org/observations/21008971,https://inaturalist-open-data.s3.amazonaws.com/photos/32448416/medium.jpg,,34.1922448713,-119.0001726923,Diplacus longiflorus
21096806,2019-03-09,1357782,https://www.inaturalist.org/observations/21096806,https://static.inaturalist.org/photos/32603172/medium.jpeg,,34.078365,-117.7940616667,Diplacus longiflorus
21260145,2019-03-15,449731,https://www.inaturalist.org/observations/21260145,https://static.inaturalist.org/photos/32870270/medium.jpg,,33.613055992,-117.5988104372,Diplacus longiflorus
21587669,2019-03-24,1482851,https://www.inaturalist.org/observations/21587669,https://inaturalist-open-data.s3.amazonaws.com/photos/33416109/medium.jpg,,34.1209227823,-117.8440557865,Diplacus longiflorus
21671113,2019-03-27,1188751,https://www.inaturalist.org/observations/21671113,https://static.inaturalist.org/photos/33553934/medium.jpg,,34.2742943298,-118.6025730149,Diplacus longiflorus
21717333,2019-03-24,653147,https://www.inaturalist.org/observations/21717333,https://static.inaturalist.org/photos/33629221/medium.jpg,,33.6352166667,-117.655495,Diplacus longiflorus
21777627,2019-03-29,526853,https://www.inaturalist.org/observations/21777627,https://static.inaturalist.org/photos/33731528/medium.jpg,,34.0035833333,-119.74585,Diplacus longiflorus
21915210,2019-03-30,212270,https://www.inaturalist.org/observations/21915210,https://inaturalist-open-data.s3.amazonaws.com/photos/33959403/medium.jpg,,36.0805583333,-121.4023966667,Diplacus linearis
21950183,2019-03-27,1503932,https://www.inaturalist.org/observations/21950183,https://inaturalist-open-data.s3.amazonaws.com/photos/34017538/medium.jpeg,MC 2nd day (Oak Community),34.21760595,-118.1455039,Diplacus longiflorus
22125524,2019-04-06,1041117,https://www.inaturalist.org/observations/22125524,https://inaturalist-open-data.s3.amazonaws.com/photos/34252222/medium.jpeg,Blooming on North-facing slope near Lizard Rick above Hill Cyn,34.2191803189,-118.922114633,Diplacus longiflorus
22127215,2019-04-06,430295,https://www.inaturalist.org/observations/22127215,https://inaturalist-open-data.s3.amazonaws.com/photos/34255268/medium.jpg,,34.0863945,-118.5867916667,Diplacus longiflorus
22128502,2019-04-06,364713,https://www.inaturalist.org/observations/22128502,https://static.inaturalist.org/photos/34257452/medium.jpg,,34.0183111667,-119.6809,Diplacus longiflorus × parviflorus
22178240,2019-04-07,1065785,https://www.inaturalist.org/observations/22178240,https://static.inaturalist.org/photos/34335926/medium.jpg,,33.5511927647,-117.7196597623,Diplacus longiflorus
22179082,2018-05-19,1585117,https://www.inaturalist.org/observations/22179082,https://inaturalist-open-data.s3.amazonaws.com/photos/34339402/medium.jpg,Placerita Canyon Park,34.37933,-118.471475,Diplacus longiflorus
22237993,2019-04-09,1034156,https://www.inaturalist.org/observations/22237993,https://inaturalist-open-data.s3.amazonaws.com/photos/34445114/medium.jpg,,34.0957135768,-118.5925481963,Diplacus longiflorus
22308400,2019-04-10,887173,https://www.inaturalist.org/observations/22308400,https://inaturalist-open-data.s3.amazonaws.com/photos/34549721/medium.jpg,,33.4379216667,-117.5890116667,Diplacus longiflorus
22376969,2019-04-12,655512,https://www.inaturalist.org/observations/22376969,https://inaturalist-open-data.s3.amazonaws.com/photos/34657380/medium.jpg,,34.1770875966,-118.0973703136,Diplacus longiflorus
22417966,2019-04-12,1601605,https://www.inaturalist.org/observations/22417966,https://inaturalist-open-data.s3.amazonaws.com/photos/34722790/medium.jpg,,34.1770127463,-118.0971138274,Diplacus longiflorus
22470532,2019-04-04,368325,https://www.inaturalist.org/observations/22470532,https://static.inaturalist.org/photos/34808189/medium.jpeg,,33.7345945106,-117.7086980268,Diplacus longiflorus
22487360,2019-04-14,1355189,https://www.inaturalist.org/observations/22487360,https://static.inaturalist.org/photos/34835534/medium.jpg,,34.00170555,-118.3598633333,Diplacus longiflorus
22488570,2019-04-14,1553124,https://www.inaturalist.org/observations/22488570,https://static.inaturalist.org/photos/34837527/medium.jpeg,,34.02271781,-117.15763887,Diplacus longiflorus
22488901,2019-04-14,896301,https://www.inaturalist.org/observations/22488901,https://inaturalist-open-data.s3.amazonaws.com/photos/34838145/medium.jpg,,33.83805,-117.7565216667,Diplacus longiflorus
22492376,2019-04-14,309263,https://www.inaturalist.org/observations/22492376,https://inaturalist-open-data.s3.amazonaws.com/photos/34843159/medium.jpg,,34.179902077,-117.8831380451,Diplacus longiflorus
22501594,2019-04-14,327807,https://www.inaturalist.org/observations/22501594,https://inaturalist-open-data.s3.amazonaws.com/photos/34860305/medium.jpg,,34.0597195,-118.51407,Diplacus longiflorus
22529848,2019-04-15,1467267,https://www.inaturalist.org/observations/22529848,https://inaturalist-open-data.s3.amazonaws.com/photos/34905615/medium.jpg,,34.1553278333,-118.5879533333,Diplacus longiflorus
22591090,2019-04-16,744173,https://www.inaturalist.org/observations/22591090,https://static.inaturalist.org/photos/35001951/medium.jpg,,34.0945195,-118.4622633333,Diplacus longiflorus
22611005,2019-04-17,751811,https://www.inaturalist.org/observations/22611005,https://static.inaturalist.org/photos/35032862/medium.jpg,,34.1553138849,-118.5879148265,Diplacus longiflorus
22637260,2019-04-17,1625884,https://www.inaturalist.org/observations/22637260,https://static.inaturalist.org/photos/35074709/medium.jpg,,34.1545333333,-117.737595,Diplacus longiflorus
22638860,2019-04-17,1629027,https://www.inaturalist.org/observations/22638860,https://inaturalist-open-data.s3.amazonaws.com/photos/35077397/medium.jpg,,34.1545028333,-117.7376633333,Diplacus longiflorus
22641967,2019-04-17,1598092,https://www.inaturalist.org/observations/22641967,https://inaturalist-open-data.s3.amazonaws.com/photos/35082937/medium.jpg,,34.1540156954,-117.738441902,Diplacus longiflorus
22642034,2019-04-17,1629645,https://www.inaturalist.org/observations/22642034,https://inaturalist-open-data.s3.amazonaws.com/photos/35083057/medium.jpg,,34.1544805,-117.7376783333,Diplacus longiflorus
22645812,2019-04-17,1418067,https://www.inaturalist.org/observations/22645812,https://inaturalist-open-data.s3.amazonaws.com/photos/35089190/medium.jpg,,33.1109971667,-117.1791616667,Diplacus longiflorus
22673745,2019-04-18,1499317,https://www.inaturalist.org/observations/22673745,https://inaturalist-open-data.s3.amazonaws.com/photos/35132022/medium.jpg,,34.1774645733,-118.0969040718,Diplacus longiflorus
22681502,2019-04-18,1483342,https://www.inaturalist.org/observations/22681502,https://inaturalist-open-data.s3.amazonaws.com/photos/35144939/medium.jpg,,34.1775555546,-118.096724717,Diplacus longiflorus
22688790,2019-04-18,1509807,https://www.inaturalist.org/observations/22688790,https://inaturalist-open-data.s3.amazonaws.com/photos/35157518/medium.jpg,,34.1775633333,-118.0967721667,Diplacus longiflorus
22759085,2019-04-19,223005,https://www.inaturalist.org/observations/22759085,https://inaturalist-open-data.s3.amazonaws.com/photos/35264839/medium.jpeg,,34.017913974,-119.6836723821,Diplacus longiflorus
22761653,2019-04-19,223005,https://www.inaturalist.org/observations/22761653,https://inaturalist-open-data.s3.amazonaws.com/photos/35271234/medium.jpeg,,34.0180460315,-119.683597277,Diplacus longiflorus
22763941,2019-04-19,465894,https://www.inaturalist.org/observations/22763941,https://static.inaturalist.org/photos/35277167/medium.jpg,,33.9783783333,-117.93882,Diplacus longiflorus
22818849,2019-04-21,1628946,https://www.inaturalist.org/observations/22818849,https://inaturalist-open-data.s3.amazonaws.com/photos/35366396/medium.jpeg,,34.13882181,-118.288474,Diplacus longiflorus
